Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6992","Forest fires","2013","2013","3050","FAO TIER 1","kilotonnes","24.6102","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6992","Forest fires","2013","2013","3050","FAO TIER 1","kilotonnes","2.247","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6992","Forest fires","2014","2014","3050","FAO TIER 1","kilotonnes","25.6149","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6992","Forest fires","2014","2014","3050","FAO TIER 1","kilotonnes","2.3388","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6992","Forest fires","2015","2015","3050","FAO TIER 1","kilotonnes","42.8232","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6992","Forest fires","2015","2015","3050","FAO TIER 1","kilotonnes","3.9099","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6992","Forest fires","2016","2016","3050","FAO TIER 1","kilotonnes","27.5646","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6992","Forest fires","2016","2016","3050","FAO TIER 1","kilotonnes","2.5168","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6992","Forest fires","2017","2017","3050","FAO TIER 1","kilotonnes","51.0563","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6992","Forest fires","2017","2017","3050","FAO TIER 1","kilotonnes","4.6617","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6992","Forest fires","2018","2018","3050","FAO TIER 1","kilotonnes","47.0909","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6992","Forest fires","2018","2018","3050","FAO TIER 1","kilotonnes","4.2996","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6992","Forest fires","2019","2019","3050","FAO TIER 1","kilotonnes","22.8176","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6992","Forest fires","2019","2019","3050","FAO TIER 1","kilotonnes","2.0833","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6992","Forest fires","2020","2020","3050","FAO TIER 1","kilotonnes","103.5584","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6992","Forest fires","2020","2020","3050","FAO TIER 1","kilotonnes","9.4553","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2001","2001","3050","FAO TIER 1","kilotonnes","0.1307","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2001","2001","3050","FAO TIER 1","kilotonnes","0.0119","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2002","2002","3050","FAO TIER 1","kilotonnes","0.008","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2002","2002","3050","FAO TIER 1","kilotonnes","0.0007","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2003","2003","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2004","2004","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2004","2004","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2005","2005","3050","FAO TIER 1","kilotonnes","0.0107","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2005","2005","3050","FAO TIER 1","kilotonnes","0.001","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2006","2006","3050","FAO TIER 1","kilotonnes","0.008","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2006","2006","3050","FAO TIER 1","kilotonnes","0.0007","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2007","2007","3050","FAO TIER 1","kilotonnes","0.0373","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2007","2007","3050","FAO TIER 1","kilotonnes","0.0034","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2008","2008","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2008","2008","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2009","2009","3050","FAO TIER 1","kilotonnes","0.056","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2009","2009","3050","FAO TIER 1","kilotonnes","0.0051","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kilotonnes","0.0027","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2010","2010","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kilotonnes","0.008","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2011","2011","3050","FAO TIER 1","kilotonnes","0.0007","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kilotonnes","0.0053","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2012","2012","3050","FAO TIER 1","kilotonnes","0.0005","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2013","2013","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kilotonnes","0.024","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2014","2014","3050","FAO TIER 1","kilotonnes","0.0022","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kilotonnes","0.0373","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2015","2015","3050","FAO TIER 1","kilotonnes","0.0034","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kilotonnes","0.0373","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2016","2016","3050","FAO TIER 1","kilotonnes","0.0034","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kilotonnes","0.0666","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2017","2017","3050","FAO TIER 1","kilotonnes","0.0061","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kilotonnes","0.0666","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2018","2018","3050","FAO TIER 1","kilotonnes","0.0061","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kilotonnes","0.008","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2019","2019","3050","FAO TIER 1","kilotonnes","0.0007","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kilotonnes","0.0053","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","69921","Fires in humid tropical forests","2020","2020","3050","FAO TIER 1","kilotonnes","0.0005","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2001","2001","3050","FAO TIER 1","kilotonnes","1565.7365","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2001","2001","3050","FAO TIER 1","kilotonnes","14.3852","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2001","2001","3050","FAO TIER 1","kilotonnes","1902.4008","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2002","2002","3050","FAO TIER 1","kilotonnes","1567.2615","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2002","2002","3050","FAO TIER 1","kilotonnes","14.6541","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2002","2002","3050","FAO TIER 1","kilotonnes","1904.4487","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2003","2003","3050","FAO TIER 1","kilotonnes","1563.9277","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2003","2003","3050","FAO TIER 1","kilotonnes","14.7764","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2003","2003","3050","FAO TIER 1","kilotonnes","1907.4377","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2004","2004","3050","FAO TIER 1","kilotonnes","1564.7298","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2004","2004","3050","FAO TIER 1","kilotonnes","14.9864","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2004","2004","3050","FAO TIER 1","kilotonnes","1911.5163","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2005","2005","3050","FAO TIER 1","kilotonnes","1566.6082","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2005","2005","3050","FAO TIER 1","kilotonnes","15.0569","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2005","2005","3050","FAO TIER 1","kilotonnes","1915.6468","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2006","2006","3050","FAO TIER 1","kilotonnes","1570.9147","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2006","2006","3050","FAO TIER 1","kilotonnes","15.1814","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2006","2006","3050","FAO TIER 1","kilotonnes","1919.3158","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2007","2007","3050","FAO TIER 1","kilotonnes","1575.7523","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2007","2007","3050","FAO TIER 1","kilotonnes","15.4098","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2007","2007","3050","FAO TIER 1","kilotonnes","1922.2698","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2008","2008","3050","FAO TIER 1","kilotonnes","1577.5809","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2008","2008","3050","FAO TIER 1","kilotonnes","15.338","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2008","2008","3050","FAO TIER 1","kilotonnes","1923.5527","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2009","2009","3050","FAO TIER 1","kilotonnes","1579.0958","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2009","2009","3050","FAO TIER 1","kilotonnes","15.2438","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2009","2009","3050","FAO TIER 1","kilotonnes","1922.2869","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2010","2010","3050","FAO TIER 1","kilotonnes","1582.0754","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2010","2010","3050","FAO TIER 1","kilotonnes","15.3837","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2010","2010","3050","FAO TIER 1","kilotonnes","1924.7402","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2011","2011","3050","FAO TIER 1","kilotonnes","1587.2052","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2011","2011","3050","FAO TIER 1","kilotonnes","15.3655","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2011","2011","3050","FAO TIER 1","kilotonnes","1927.02","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2012","2012","3050","FAO TIER 1","kilotonnes","1592.8705","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2012","2012","3050","FAO TIER 1","kilotonnes","15.6467","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2012","2012","3050","FAO TIER 1","kilotonnes","1929.6264","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2013","2013","3050","FAO TIER 1","kilotonnes","1595.2335","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2013","2013","3050","FAO TIER 1","kilotonnes","15.8029","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2013","2013","3050","FAO TIER 1","kilotonnes","1931.8851","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2014","2014","3050","FAO TIER 1","kilotonnes","1597.0258","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2014","2014","3050","FAO TIER 1","kilotonnes","16.1256","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2014","2014","3050","FAO TIER 1","kilotonnes","1934.4953","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2015","2015","3050","FAO TIER 1","kilotonnes","1585.3389","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2015","2015","3050","FAO TIER 1","kilotonnes","16.3532","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2015","2015","3050","FAO TIER 1","kilotonnes","1936.8206","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2016","2016","3050","FAO TIER 1","kilotonnes","1585.1552","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2016","2016","3050","FAO TIER 1","kilotonnes","16.6019","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2016","2016","3050","FAO TIER 1","kilotonnes","1938.5022","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2017","2017","3050","FAO TIER 1","kilotonnes","1579.2416","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2017","2017","3050","FAO TIER 1","kilotonnes","16.7632","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2017","2017","3050","FAO TIER 1","kilotonnes","1941.1098","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2018","2018","3050","FAO TIER 1","kilotonnes","1573.5328","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2018","2018","3050","FAO TIER 1","kilotonnes","16.8135","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2018","2018","3050","FAO TIER 1","kilotonnes","1944.4327","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2019","2019","3050","FAO TIER 1","kilotonnes","1567.8136","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2019","2019","3050","FAO TIER 1","kilotonnes","16.7998","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2019","2019","3050","FAO TIER 1","kilotonnes","1946.9928","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6991","Food systems waste disposal","2020","2020","3050","FAO TIER 1","kilotonnes","1561.2911","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6991","Food systems waste disposal","2020","2020","3050","FAO TIER 1","kilotonnes","16.8615","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6991","Food systems waste disposal","2020","2020","3050","FAO TIER 1","kilotonnes","1945.5553","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","102.6645","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","1.0053","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2001","2001","3050","FAO TIER 1","kilotonnes","113048.0316","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","98.6327","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","0.9742","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2002","2002","3050","FAO TIER 1","kilotonnes","112301.3777","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","104.058","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","1.0206","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2003","2003","3050","FAO TIER 1","kilotonnes","115790.9002","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","101.3852","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","1.0617","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2004","2004","3050","FAO TIER 1","kilotonnes","118184.8909","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","104.5883","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","1.0609","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2005","2005","3050","FAO TIER 1","kilotonnes","117024.4308","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","110.1146","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","1.1354","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2006","2006","3050","FAO TIER 1","kilotonnes","124189.7163","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","109.0512","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","1.0859","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2007","2007","3050","FAO TIER 1","kilotonnes","122838.4007","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","110.5094","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","1.1493","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2008","2008","3050","FAO TIER 1","kilotonnes","126580.4421","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","109.0757","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","1.0743","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2009","2009","3050","FAO TIER 1","kilotonnes","115818.7445","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","100.9504","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","1.1038","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2010","2010","3050","FAO TIER 1","kilotonnes","118685.9938","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","100.3256","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","1.0385","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2011","2011","3050","FAO TIER 1","kilotonnes","109324.7222","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","99.8904","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","0.9734","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2012","2012","3050","FAO TIER 1","kilotonnes","104920.3776","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","96.3799","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","0.9938","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2013","2013","3050","FAO TIER 1","kilotonnes","111553.1558","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","95.8989","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","0.9804","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2014","2014","3050","FAO TIER 1","kilotonnes","112691.442","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","99.4795","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","0.94","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2015","2015","3050","FAO TIER 1","kilotonnes","108987.0357","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","104.0367","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7230","Emissions (N2O)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","0.9697","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7273","Emissions (CO2)","6507","Food Processing","2016","2016","3050","FAO TIER 1","kilotonnes","115074.4641","E","Estimated value",""
"GT","Emissions Totals","840","United States of America","7225","Emissions (CH4)","6507","Food Processing","2017","2017","3050","FAO TIER 1","kilotonnes","102.1426","E","Estimated value",""
